"Step","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: off - train/loss","model.ln_type: off - train/loss__MIN","model.ln_type: off - train/loss__MAX"
"119","0.10246795266866685","0.08591511100530624","0.1533530205488205","0.028504082933068275","0.02743157185614109","0.02963513322174549","0.011890297010540962","0.010155908763408661","0.014631188474595547","2.5871642589569093","2.504812717437744","2.6986730098724365"
"120","0.09545954465866088","0.08040892332792282","0.14162643253803253","0.027947481721639633","0.026918623596429825","0.02901904657483101","0.011765830032527447","0.010085358284413815","0.01434152852743864","2.544235277175903","2.4551451206207275","2.662355422973633"
"121","0.08913854509592056","0.07548543065786362","0.1310085654258728","0.02742649130523205","0.02643841877579689","0.02844332717359066","0.011651865392923354","0.01003236323595047","0.014063498005270958","2.500644254684448","2.40486216545105","2.6254682540893555"
"122","0.0834167703986168","0.0709911584854126","0.12141194939613342","0.026937831193208694","0.0259877797216177","0.027904454618692398","0.011542725190520287","0.00998297892510891","0.013782685622572899","2.456663990020752","2.354102373123169","2.587817668914795"
"123","0.07824625372886658","0.0669296383857727","0.11274269968271255","0.02647848203778267","0.025563741102814674","0.02739868499338627","0.011439793556928635","0.009927652776241302","0.01351732388138771","2.412443208694458","2.3030178546905518","2.550218105316162"
"124","0.07356971353292466","0.06326034665107727","0.10489345341920853","0.02604595124721527","0.025164250284433365","0.02692335657775402","0.011344119906425476","0.009878224693238735","0.013423209078609943","2.36766676902771","2.25168514251709","2.512281656265259"
"125","0.06933028995990753","0.0599089078605175","0.09782938659191132","0.02563779354095459","0.024786999449133873","0.026475848630070686","0.011255964264273643","0.009842864237725735","0.013362281024456024","2.3222993850708007","2.200018882751465","2.473661184310913"
"126","0.0654831163585186","0.05686778575181961","0.09139598906040192","0.0252517931163311","0.02442982979118824","0.02605329640209675","0.011174941249191762","0.009809516370296478","0.013304676860570908","2.2766609668731688","2.147989273071289","2.4347925186157227"
"127","0.06200094074010849","0.05410449951887131","0.08563403785228729","0.02488604225218296","0.024091126397252083","0.02565382607281208","0.01109843086451292","0.009780251421034336","0.013245859183371067","2.2308230876922606","2.0956623554229736","2.395587205886841"
"128","0.058821984380483625","0.051576972007751465","0.08035587519407272","0.024538735672831536","0.023769207298755646","0.02527538873255253","0.011028752475976945","0.009755963459610939","0.013182230293750763","2.1848072052001952","2.0431594848632812","2.3559279441833496"
"129","0.055939608812332155","0.0492672324180603","0.07562670856714249","0.02420820891857147","0.023462453857064247","0.024915874004364014","0.010959292761981487","0.009735921397805214","0.01310644019395113","2.138235068321228","1.9904807806015015","2.3158650398254395"
"130","0.05330772623419762","0.047162916511297226","0.0713067427277565","0.023892994597554208","0.023169616237282753","0.02457387000322342","0.01089009754359722","0.009721552021801472","0.013014806434512138","2.091012716293335","1.9375996589660645","2.275505542755127"
"131","0.05090366080403328","0.0452292300760746","0.06738484650850296","0.023591744154691695","0.022889411076903343","0.024247784167528152","0.010828314162790776","0.009710723534226418","0.012934457510709763","2.0439737319946287","1.8844761848449707","2.2345783710479736"
"132","0.048710426688194274","0.04345094785094261","0.06384087353944778","0.023303192853927613","0.022620636969804764","0.023936090990900993","0.010766387917101383","0.00969716440886259","0.012849404476583004","1.9968016147613525","1.8310654163360596","2.1933908462524414"
"133","0.046698722243309024","0.04182373359799385","0.06058580428361893","0.023026230186223982","0.02236233837902546","0.023637672886252403","0.010704128630459308","0.009687874466180801","0.012753101997077465","1.948886752128601","1.7775212526321411","2.1519243717193604"
"134","0.04485622644424438","0.04032301530241966","0.05764392018318176","0.022759821265935898","0.022113528102636337","0.023351317271590233","0.010647430829703809","0.009683124721050262","0.012657458893954754","1.9009276151657104","1.7239446640014648","2.1098968982696533"
"135","0.043161822110414506","0.03893520310521126","0.054945893585681915","0.022503003105521203","0.021873299032449722","0.023075902834534645","0.010592584311962128","0.009672990068793297","0.012572870589792728","1.8529555320739746","1.670338749885559","2.067512273788452"
"136","0.04160441532731056","0.037657659500837326","0.05247778818011284","0.022254941612482072","0.02164091356098652","0.022810548543930054","0.010538942925632","0.00965774618089199","0.012479469180107117","1.8046011209487915","1.6167141199111938","2.0249481201171875"
"137","0.04016949534416199","0.03647549822926521","0.05022845417261124","0.02201482206583023","0.02141561172902584","0.022554337978363037","0.01048570852726698","0.009637302719056606","0.012372997589409351","1.7563279867172241","1.5630680322647095","1.9820550680160522"
"138","0.038843493163585666","0.03536447510123253","0.048155948519706726","0.021781933680176734","0.021196722984313965","0.022306418046355247","0.010433287918567657","0.009616967290639877","0.012266893871128559","1.708075261116028","1.5093917846679688","1.9388257265090942"
"139","0.037619322538375854","0.03428611159324646","0.046258993446826935","0.021555634588003157","0.020983681082725525","0.022066103294491768","0.010381719283759593","0.0095966262742877","0.012165416963398457","1.659553837776184","1.4558051824569702","1.8956711292266846"
"140","0.03648459687829018","0.033283911645412445","0.04451419785618782","0.02133529633283615","0.02077590674161911","0.021832700818777084","0.01033329889178276","0.009575814940035343","0.012077933177351952","1.6113002300262451","1.4024444818496704","1.8529809713363647"
"141","0.035430995374917985","0.032352227717638016","0.04290251061320305","0.02112039104104042","0.020572897046804428","0.021605558693408966","0.010283986292779445","0.009554569609463215","0.011986742727458477","1.5633976697921752","1.3493860960006714","1.8106492757797241"
"142","0.03445301875472069","0.0314856581389904","0.041419047862291336","0.020910422131419183","0.020374219864606857","0.021384157240390778","0.010236089676618576","0.00953183975070715","0.01189890131354332","1.5154040813446046","1.2966454029083252","1.7677596807479858"
"143","0.033542362973093987","0.030677441507577896","0.040047258138656616","0.020704922452569007","0.020179441198706627","0.021167974919080734","0.01019225437194109","0.009508424438536167","0.011835651472210884","1.4674574851989746","1.244236946105957","1.724301815032959"
"144","0.03269254714250565","0.029921218752861023","0.038777731359004974","0.020503490045666695","0.019988181069493294","0.020956506952643394","0.01014611665159464","0.009483774192631245","0.011766960844397545","1.4200406551361084","1.1924219131469727","1.6819329261779785"
"145","0.031898777931928635","0.02921396493911743","0.03760026395320892","0.02030574679374695","0.01980011723935604","0.020749365910887718","0.010099416598677635","0.009457950480282307","0.011700151488184929","1.373331618309021","1.1417220830917358","1.6406149864196777"
"146","0.03115573711693287","0.028551027178764343","0.03650618717074394","0.02011134922504425","0.01961492747068405","0.02054615318775177","0.010051187314093112","0.009430505335330963","0.011637563817203045","1.327071452140808","1.0924487113952637","1.59879732131958"
"147","0.030459048226475716","0.027927212417125702","0.03549039736390114","0.019919990748167037","0.01943233050405979","0.020346490666270256","0.010001385398209096","0.009401468560099602","0.011572388932108879","1.2809624671936035","1.0440139770507812","1.556617021560669"
"148","0.029804471880197525","0.02734031341969967","0.03454127907752991","0.019731392338871955","0.01925208978354931","0.020150089636445045","0.009951743856072425","0.009363309480249882","0.011508223600685596","1.235286021232605","0.9956797361373901","1.5153454542160034"
"149","0.029188162460923196","0.026786785572767258","0.03365553915500641","0.01954530328512192","0.019073965027928352","0.019956648349761963","0.00990129802376032","0.009314692579209805","0.011444274336099625","1.190504252910614","0.9488397240638733","1.4745228290557861"
"150","0.02860751450061798","0.026263512670993805","0.03283053636550903","0.01936148665845394","0.018897755071520805","0.019765887409448624","0.009848784096539021","0.009258072823286057","0.011380325071513653","1.146480667591095","0.9040293097496033","1.433467149734497"
"151","0.028058794885873796","0.02576822228729725","0.03205488994717598","0.019179748743772505","0.01872328668832779","0.019577596336603165","0.00979531891644001","0.009198881685733795","0.011316548101603985","1.1028842091560365","0.8598992228507996","1.3927853107452393"
"152","0.02753896377980709","0.025298304855823517","0.031326182186603546","0.01899990364909172","0.018550390377640724","0.01939154788851738","0.009740814194083213","0.009139979258179665","0.01125117763876915","1.0599211692810058","0.8167033791542053","1.3526086807250977"
"153","0.027046630904078484","0.024851785972714424","0.0306442528963089","0.018821781128644945","0.01837892271578312","0.019207537174224854","0.009685456193983555","0.009077957831323147","0.011187546886503696","1.017888617515564","0.7749950885772705","1.3125649690628052"
"154","0.02657880187034607","0.024426383897662163","0.030000584200024605","0.0186452466994524","0.018208764493465424","0.019025415182113647","0.009629623778164387","0.009016502648591995","0.011123841628432274","0.976710295677185","0.7342252731323242","1.2729259729385376"
"155","0.02613293156027794","0.024020420387387276","0.02939203940331936","0.01847016252577305","0.018039794638752937","0.01884501613676548","0.009572642296552658","0.00895666889846325","0.01105740200728178","0.9363430976867676","0.6949422359466553","1.2336692810058594"
"156","0.025708185881376265","0.023632463067770004","0.028819378465414047","0.018296417966485023","0.0178719200193882","0.018666205927729607","0.009515072777867317","0.008896375074982643","0.010991644114255905","0.8968643426895142","0.6570577025413513","1.194631814956665"
"157","0.025302471965551375","0.023260831832885742","0.02827669121325016","0.018123917281627655","0.01770506426692009","0.018488870933651924","0.009456530772149562","0.008835854940116405","0.010924441739916801","0.8583173513412475","0.6199250817298889","1.1562293767929077"
"158","0.024913638085126876","0.02290424332022667","0.02776016667485237","0.01795256808400154","0.017539137974381447","0.01831289939582348","0.009396943077445031","0.008775610476732254","0.010855702683329582","0.8210931777954101","0.5845530033111572","1.1185261011123657"
"159","0.024540890008211136","0.022561272606253624","0.027270736172795296","0.017782298475503923","0.01737409457564354","0.01813819818198681","0.009336279332637787","0.00871425960212946","0.010786263272166252","0.7854195713996888","0.5507206916809082","1.0811396837234497"
"160","0.024182887002825736","0.022230956703424454","0.02680513821542263","0.017613043263554572","0.017209874466061592","0.017964692786335945","0.009274512529373169","0.008651497773826122","0.010716105811297894","0.7504871964454651","0.5176613330841064","1.0443696975708008"
"161","0.02383805438876152","0.021912382915616035","0.026360079646110535","0.017444751784205438","0.01704643853008747","0.01779230870306492","0.009211939573287965","0.008588938042521477","0.010645185597240925","0.7159576177597046","0.48641669750213623","1.0087642669677734"
"162","0.023505596071481706","0.021604232490062714","0.025935493409633636","0.017277374863624573","0.01688375696539879","0.017620988190174103","0.009148267656564712","0.008526015095412731","0.010572916828095913","0.6833213984966278","0.45665255188941956","0.9740304946899414"
"163","0.023184556141495706","0.021305890753865242","0.025529148057103157","0.017110877484083176","0.01672179624438286","0.017450682818889618","0.009083200991153718","0.008461276069283485","0.01049878727644682","0.6523452281951905","0.427873432636261","0.939871072769165"
"164","0.022873778268694876","0.021016599610447884","0.02513883262872696","0.016945230960845947","0.016560541465878487","0.01728135161101818","0.009016715735197068","0.008395286276936531","0.01042191218584776","0.6217423439025879","0.400896281003952","0.9066684246063232"
"165","0.022572555392980576","0.020735403522849083","0.02476426400244236","0.01678041070699692","0.01639997959136963","0.017112959176301956","0.008947927132248878","0.008328319527208805","0.010337880812585354","0.5926627337932586","0.37520408630371094","0.8744301199913025"
"166","0.02228018455207348","0.02046186290681362","0.024403976276516914","0.016616399586200713","0.01624009571969509","0.016945479437708855","0.008873683586716651","0.008260204456746578","0.010231047868728638","0.5650190114974976","0.3507228493690491","0.842655599117279"
"167","0.021995863318443297","0.020195340737700462","0.02405645325779915","0.01645318605005741","0.016080891713500023","0.016778888180851936","0.00878917146474123","0.008191395550966263","0.01007660198956728","0.5380402505397797","0.32786986231803894","0.8122159838676453"
"168","0.021719032526016237","0.019935207441449165","0.023720940575003624","0.01629076525568962","0.015922369435429573","0.016613172367215157","0.00875796191394329","0.008121991530060768","0.010192075744271278","0.5127383887767791","0.30610617995262146","0.7831902503967285"
"169","0.02144903838634491","0.019680971279740334","0.023396281525492668","0.016129133850336076","0.01576453261077404","0.01644832268357277","0.008722281083464622","0.008051797747612","0.01028890535235405","0.48835586905479433","0.28567418456077576","0.7543231844902039"
"170","0.02118533179163933","0.01943216472864151","0.023081718012690544","0.0159682909026742","0.015607387758791447","0.016284329816699028","0.008652191795408725","0.007980690337717533","0.010217922739684582","0.4648836672306061","0.26659175753593445","0.7264102101325989"
"171","0.02092756927013397","0.019188476726412773","0.022776642814278603","0.015808242745697497","0.015450946055352688","0.016121191903948784","0.008579104207456112","0.007908813655376434","0.010136147029697895","0.44302988052368164","0.24858224391937256","0.7000142335891724"
"172","0.020675178617239","0.018949400633573532","0.0224800743162632","0.01564899682998657","0.015295219607651234","0.015958912670612335","0.008519210293889046","0.007836596108973026","0.0101249311119318","0.42190847396850584","0.23186928033828735","0.6743179559707642"
