"Step","model.ln_type: mlp-pre - grads/weight_norm","model.ln_type: mlp-pre - grads/weight_norm__MIN","model.ln_type: mlp-pre - grads/weight_norm__MAX","model.ln_type: pre - grads/weight_norm","model.ln_type: pre - grads/weight_norm__MIN","model.ln_type: pre - grads/weight_norm__MAX","model.ln_type: attn-pre - grads/weight_norm","model.ln_type: attn-pre - grads/weight_norm__MIN","model.ln_type: attn-pre - grads/weight_norm__MAX","model.ln_type: off - grads/weight_norm","model.ln_type: off - grads/weight_norm__MIN","model.ln_type: off - grads/weight_norm__MAX"
"135","47.32743823970226","46.92738219013234","47.53416739896156","44.14510479968379","44.0909067341626","44.23487586920599","43.83663574100347","43.78983677393077","43.90909827282738","50.233808888489285","49.56319947488762","50.68410901110919"
"136","47.3529894555638","46.94823965849252","47.557253734971916","44.1400736640386","44.0857692879566","44.22938807547816","43.82205762083372","43.77480323699354","43.895902083526686","50.42885652862098","49.75084405691023","50.88292225633027"
"137","47.376527930619964","46.96743490341207","47.578350779431446","44.13483727281162","44.08043047187649","44.223714661667245","43.807631815157485","43.75993469791317","43.882802068496176","50.623538648414964","49.93914509571249","51.08088762030398"
"138","47.398124047873715","46.984930991056856","47.59758684468678","44.12942459490701","44.074910984825735","44.217890064518144","43.79337130206613","43.745250858307465","43.869805270289554","50.81760081061431","50.12787602799589","51.27861482031886"
"139","47.41784331643436","47.00075059656628","47.61504878810637","44.12385825655355","44.06924261354227","44.21192802941447","43.77929324777004","43.730763069855925","43.85693683105473","51.01091651172501","50.3168282299769","51.477768923675924"
"140","47.43581030089405","47.01506677551623","47.63083338618483","44.118163376754616","44.06344607805247","44.20585611481526","43.76540927131173","43.71648409290611","43.84419547172123","51.20380902552195","50.50575510600871","51.67558385540385"
"141","47.45217493659614","47.028111917733575","47.64505247547351","44.11235955437655","44.05754487873998","44.199693607977224","43.75172876785736","43.70242390839151","43.831585480589084","51.39601950150039","50.692889471490474","51.872832691924344"
"142","47.46705519158727","47.03999866719147","47.657838088293516","44.10646501177395","44.051551443397685","44.193457044089826","43.73825974394631","43.688591109854556","43.8191139355162","51.58719304210673","50.87743774872119","52.06872477418066"
"143","47.48051970385232","47.05070455187813","47.6692784445273","44.100499087922685","44.04548513459907","44.18716849239154","43.725004907322386","43.674990105805264","43.806790707713056","51.77706074224676","51.05912913445303","52.26318193094327"
"144","47.49263230981153","47.06020703245471","47.679446199004346","44.094477538360614","44.03936948291977","44.18083621959299","43.71196808840209","43.661635091991805","43.7946089540425","51.966181216244834","51.240352559957564","52.456683208922485"
"145","47.50347794779267","47.068605389168376","47.68840615947706","44.088418333856474","44.03321694284824","44.17448369551845","43.69915255620526","43.64852629420895","43.78257436879854","52.15422609639599","51.421473809586594","52.649246103191025"
"146","47.51316715550227","47.07608172631963","47.696251142483675","44.08233336750287","44.02703858940691","44.168119202726416","43.686570243100974","43.63567512431413","43.770692651090755","52.340396302856654","51.60088060204254","52.84067526906356"
"147","47.521793775492895","47.08277389509087","47.7030712618433","44.07623730872856","44.02085382280837","44.161756556861505","43.674219674561684","43.62308041084731","43.758961135834795","52.52449060175346","51.77936402721165","53.030766607991346"
"148","47.52942149135965","47.08869778390962","47.70896162704917","44.07014123240437","44.01467234725186","44.155406816967215","43.66210804220323","43.610752172808546","43.74737715352202","52.706622555001545","51.957112159032185","53.21960097308486"
"149","47.53610045946241","47.093817393780576","47.71397630837583","44.06405843396649","44.00850248549279","44.14908381339866","43.65023945644312","43.59869063624861","43.7359519856805","52.88751137771571","52.13445563966071","53.40680313493544"
"150","47.54189525514361","47.09816927257497","47.718166744962026","44.057996402452176","44.002358113301725","44.142793088347105","43.63861412208061","43.58690302412383","43.724677381421294","53.067195208310046","52.31103921944918","53.592166977349635"
"151","47.546880274695226","47.101862481421584","47.721576639431404","44.051966508735674","43.996250339606355","44.13654295284266","43.6272333471442","43.5753825553345","43.7135660235148","53.24517070980039","52.48721244934927","53.77508271945637"
"152","47.55112368113156","47.105011199214516","47.72427010475121","44.04597735461546","43.99018334206792","44.13034725478744","43.61609816898128","43.5641350459835","43.70260965686503","53.42169744524081","52.662937724415116","53.95545535077408"
"153","47.55467859165536","47.10767254386487","47.72629841656354","44.04003727498608","43.98416685119487","44.1242074003708","43.605205974473606","43.55316070754438","43.691813985860094","53.596677814501746","52.83815944703222","54.132139937552346"
"154","47.55759175854744","47.1098388244165","47.72774094653313","44.034151832373766","43.97820921481669","44.11813586394347","43.59455610668671","43.542455541348524","43.68117773235902","53.770079451156086","53.01285037316424","54.306291899224256"
"155","47.55991043802207","47.11151270025459","47.72864634200958","44.02832826004787","43.972314620963495","44.11212990644197","43.584148459900476","43.53202114805118","43.67071079619969","53.942008513504035","53.186650808438294","54.47851362937158"
"156","47.561683027035244","47.11275640849567","47.72903765168799","44.022572957862664","43.96649142431156","44.106203392883124","43.57397872835584","43.52185632000389","43.660404911444076","54.112418309866555","53.35964266038285","54.648794338541904"
"157","47.56295995756809","47.1136399396117","47.72894813668509","44.01689011380968","43.96074243003637","44.10035635529562","43.5640481955358","43.511958440683294","43.65027137838034","54.28109594270499","53.53153504375365","54.81700514196644"
"158","47.56377723324859","47.11420476900385","47.728403370333375","44.011284471845165","43.95507599873634","44.09459436204312","43.554351139643884","43.50232348320604","43.64030332409194","54.44800949721598","53.702495359270785","54.9829607838874"
"159","47.56417744015647","47.11447422651159","47.72745704780426","44.00576188454534","43.94949216234614","44.08892436829373","43.54488603478552","43.49295162230672","43.6305064576381","54.61214523566089","53.87181644813803","55.14675688489646"
"160","47.56419491121123","47.11445349906571","47.726157741981496","44.00032294156465","43.94399511914284","44.083340871386014","43.53564798005374","43.48383460632598","43.620880894360674","54.773265565165204","54.03974412700804","55.30810143174664"
"161","47.56386457903799","47.114186632385476","47.72453867557941","43.994973776508786","43.9385904581077","44.07785498189184","43.52663936789765","43.474972595592284","43.61142394864131","54.931326284711226","54.2057328574144","55.46745156930999"
"162","47.56321777022577","47.113709895913","47.722617721448394","43.989714422215584","43.93327960260451","44.07246535137826","43.5178538834482","43.46636012930718","43.60213713001563","55.08695118360379","54.369620782772614","55.6245457319934"
"163","47.56227809652137","47.11304919336972","47.720412749354445","43.98454879765764","43.92806536552472","44.067172015164104","43.50928773530716","43.457993142444465","43.5930177469863","55.23991405711968","54.53000983546812","55.77872674615185"
"164","47.56107576932641","47.1122096991255","47.71795441789311","43.979478876773385","43.92294778127801","44.06198193401115","43.5009371210909","43.449866157913824","43.58406590465431","55.39019778805698","54.68808705042054","55.930442117587"
"165","47.559639489566045","47.11120954139391","47.71527082929007","43.974505805828194","43.91792966316192","44.05689098829702","43.492797672704725","43.44197369048741","43.57528030559227","55.53770770094392","54.84273948499245","56.079398407804355"
"166","47.55799749057932","47.11008239518638","47.712384971697865","43.969631558625316","43.913015215007015","44.0519061400334","43.48486585739342","43.4343130575499","43.56666665421369","55.68263507451919","54.99516136386455","56.225159445638745"
"167","47.556168272008264","47.108861937504656","47.70930960154684","43.96485478192549","43.90820030143501","44.04702049683313","43.47713841800061","43.42687735444275","43.55821664513697","55.824838165784","55.145534989669606","56.36784963661688"
"168","47.55416772969975","47.107563708960264","47.70606003499451","43.960177728314555","43.90348912583002","44.042238249208","43.469619675908596","43.419663885318855","43.549930373616846","55.96426771906605","55.29365189109076","56.507114198816815"
"169","47.55201477898607","47.10618511173718","47.70266694424694","43.955603206736996","43.89888311194902","44.03756220280165","43.4622881044901","43.41265870166068","43.54181354017294","56.10087532830325","55.43947290739695","56.642737029588574"
"170","47.54972937415778","47.10472613877906","47.69915077205253","43.9511254161468","43.894375340394554","44.03298684695444","43.45510784574522","43.405867528912495","43.53385502345416","56.23448652784832","55.58277233170477","56.77474422691176"
"171","47.547335655308515","47.10322047276863","47.69552172865656","43.94675161071771","43.8899755759181","44.02851498558562","43.44811577680572","43.399277810271506","43.52605911710392","56.36533307891273","55.72436481454387","56.902892799789846"
"172","47.544839797015484","47.10168365903309","47.6917746691581","43.94247626287917","43.885678287900056","44.02414665023333","43.44130777343481","43.39288401123507","43.51841749343389","56.49313595097334","55.863900603386085","57.027007547685244"
"173","47.54225463739671","47.10013642827906","47.68792236461057","43.93830134748556","43.88148072462844","44.01987909864559","43.434647948101556","43.386686218419875","43.51092883097734","56.61783240123471","56.0011531166156","57.147039990602316"
"174","47.539591908420974","47.09856582045519","47.68399806932091","43.934223837092595","43.87738569680214","44.01571097346946","43.42814676862452","43.38068170190361","43.50359180573484","56.73949247446622","56.136408744403575","57.262928398310194"
"175","47.536870073548265","47.09698479268604","47.680009446111164","43.930246259844786","43.87339462429794","44.011643689749164","43.42181161325938","43.374864913334314","43.49640368799543","56.85788517077087","56.26921763731592","57.374563842977274"
"176","47.534101439733874","47.0954037118406","47.67597696216487","43.92636530739666","43.86950197033242","44.00767450160327","43.415644245126906","43.36924155759759","43.48935893779434","56.973050068917914","56.39979836718723","57.48186704572582"
"177","47.53129373546221","47.09384331443973","47.67188524254233","43.92258239472037","43.86571054392528","44.00380759670477","43.40961211193997","43.363811709945715","43.482459028487135","57.08497353860273","56.52823763740229","57.584898261718756"
"178","47.52844797406897","47.09230101038943","47.667734271989474","43.918892545698895","43.862012022168024","44.000030517567545","43.40372989559116","43.35857262771112","43.47570262514454","57.1935214963827","56.654019967833044","57.683633825619246"
"179","47.525572336584666","47.09077420923338","47.663547084780895","43.91529884056274","43.8584147784094","43.99635299827064","43.39800047086319","43.35351874866243","43.46907856184238","57.29866159126084","56.77729846596921","57.77800279883232"
"180","47.52268220086175","47.08926550479684","47.65934160053908","43.9117974116313","43.854911878812814","43.99276673943826","43.39242529756213","43.34864309754617","43.462598133607216","57.400427127102034","56.898132315019794","57.86810459395465"
