"Step","mlp-pre-ra-eps-1e-8 - test/accuracy","mlp-pre-ra-eps-1e-8 - test/accuracy__MIN","mlp-pre-ra-eps-1e-8 - test/accuracy__MAX","attn-pre-ra-eps-1e-8 - test/accuracy","attn-pre-ra-eps-1e-8 - test/accuracy__MIN","attn-pre-ra-eps-1e-8 - test/accuracy__MAX","pre-ra-eps-1e-8 - test/accuracy","pre-ra-eps-1e-8 - test/accuracy__MIN","pre-ra-eps-1e-8 - test/accuracy__MAX","none-ra-eps-1e-8 - test/accuracy","none-ra-eps-1e-8 - test/accuracy__MIN","none-ra-eps-1e-8 - test/accuracy__MAX"
"1952","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.33586934208869934","0.33586934208869934","0.33586934208869934","0.1494741588830948","0.1494741588830948","0.1494741588830948"
"1953","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.336316853761673","0.336316853761673","0.336316853761673","0.1494741588830948","0.1494741588830948","0.1494741588830948"
"1954","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3365406095981598","0.3365406095981598","0.3365406095981598","0.14936228096485138","0.14936228096485138","0.14936228096485138"
"1955","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3366524875164032","0.3366524875164032","0.3366524875164032","0.14936228096485138","0.14936228096485138","0.14936228096485138"
"1956","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3368762731552124","0.3368762731552124","0.3368762731552124","0.14936228096485138","0.14936228096485138","0.14936228096485138"
"1957","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3369881510734558","0.3369881510734558","0.3369881510734558","0.1494741588830948","0.1494741588830948","0.1494741588830948"
"1958","1","1","1","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.3372119069099426","0.3372119069099426","0.3372119069099426","0.1494741588830948","0.1494741588830948","0.1494741588830948"
"1959","1","1","1","0.29861268401145935","0.29861268401145935","0.29861268401145935","0.33732378482818604","0.33732378482818604","0.33732378482818604","0.1495860368013382","0.1495860368013382","0.1495860368013382"
"1960","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.33743566274642944","0.33743566274642944","0.33743566274642944","0.1495860368013382","0.1495860368013382","0.1495860368013382"
"1961","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3382188379764557","0.3382188379764557","0.3382188379764557","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"1962","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3383307158946991","0.3383307158946991","0.3383307158946991","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"1963","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3386663794517517","0.3386663794517517","0.3386663794517517","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"1964","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.33933767676353455","0.33933767676353455","0.33933767676353455","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"1965","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.33967331051826477","0.33967331051826477","0.33967331051826477","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1966","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3397851884365082","0.3397851884365082","0.3397851884365082","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1967","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3397851884365082","0.3397851884365082","0.3397851884365082","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1968","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.340008944272995","0.340008944272995","0.340008944272995","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1969","1","1","1","0.29850077629089355","0.29850077629089355","0.29850077629089355","0.3405683636665344","0.3405683636665344","0.3405683636665344","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"1970","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34090399742126465","0.34090399742126465","0.34090399742126465","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"1971","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34101590514183044","0.34101590514183044","0.34101590514183044","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"1972","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34123966097831726","0.34123966097831726","0.34123966097831726","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1973","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34135153889656067","0.34135153889656067","0.34135153889656067","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1974","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3414634168148041","0.3414634168148041","0.3414634168148041","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1975","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3416871726512909","0.3416871726512909","0.3416871726512909","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1976","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3420228362083435","0.3420228362083435","0.3420228362083435","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1977","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3422465920448303","0.3422465920448303","0.3422465920448303","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1978","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34269413352012634","0.34269413352012634","0.34269413352012634","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"1979","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3433654010295868","0.3433654010295868","0.3433654010295868","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1980","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3437010645866394","0.3437010645866394","0.3437010645866394","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1981","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34414857625961304","0.34414857625961304","0.34414857625961304","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1982","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34448423981666565","0.34448423981666565","0.34448423981666565","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"1983","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3449317514896393","0.3449317514896393","0.3449317514896393","0.15003356337547302","0.15003356337547302","0.15003356337547302"
"1984","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3452674150466919","0.3452674150466919","0.3452674150466919","0.15003356337547302","0.15003356337547302","0.15003356337547302"
"1985","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3454911708831787","0.3454911708831787","0.3454911708831787","0.15003356337547302","0.15003356337547302","0.15003356337547302"
"1986","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3457149267196655","0.3457149267196655","0.3457149267196655","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"1987","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34627434611320496","0.34627434611320496","0.34627434611320496","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"1988","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34638622403144836","0.34638622403144836","0.34638622403144836","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"1989","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.347281277179718","0.347281277179718","0.347281277179718","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"1990","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34772881865501404","0.34772881865501404","0.34772881865501404","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"1991","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34772881865501404","0.34772881865501404","0.34772881865501404","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1992","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34795257449150085","0.34795257449150085","0.34795257449150085","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1993","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3486238718032837","0.3486238718032837","0.3486238718032837","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1994","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34929513931274414","0.34929513931274414","0.34929513931274414","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1995","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34940701723098755","0.34940701723098755","0.34940701723098755","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1996","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34951892495155334","0.34951892495155334","0.34951892495155334","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1997","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.34985455870628357","0.34985455870628357","0.34985455870628357","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1998","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3500783145427704","0.3500783145427704","0.3500783145427704","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"1999","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3505258560180664","0.3505258560180664","0.3505258560180664","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"2000","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.35097336769104004","0.35097336769104004","0.35097336769104004","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"2001","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.35142090916633606","0.35142090916633606","0.35142090916633606","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"2002","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3520922064781189","0.3520922064781189","0.3520922064781189","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"2003","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3524278402328491","0.3524278402328491","0.3524278402328491","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"2004","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.35276347398757935","0.35276347398757935","0.35276347398757935","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"2005","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3533228933811188","0.3533228933811188","0.3533228933811188","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"2006","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3536585569381714","0.3536585569381714","0.3536585569381714","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"2007","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.354106068611145","0.354106068611145","0.354106068611145","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"2008","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.35444170236587524","0.35444170236587524","0.35444170236587524","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"2009","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.35444170236587524","0.35444170236587524","0.35444170236587524","0.1496979147195816","0.1496979147195816","0.1496979147195816"
"2010","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.35488924384117126","0.35488924384117126","0.35488924384117126","0.1498098075389862","0.1498098075389862","0.1498098075389862"
"2011","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3554486632347107","0.3554486632347107","0.3554486632347107","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"2012","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.3558961749076843","0.3558961749076843","0.3558961749076843","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"2013","1","1","1","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.35611993074417114","0.35611993074417114","0.35611993074417114","0.14992168545722961","0.14992168545722961","0.14992168545722961"
"2014","0.31237414479255676","0.31237414479255676","0.31237414479255676","0.29827702045440674","0.29827702045440674","0.29827702045440674","0.35634371638298035","0.35634371638298035","0.35634371638298035","0.14992168545722961","0.14992168545722961","0.14992168545722961"
