"Step","model.ln_type: pre-v - test/loss","model.ln_type: pre-v - test/loss__MIN","model.ln_type: pre-v - test/loss__MAX","model.ln_type: mlp-pre - test/loss","model.ln_type: mlp-pre - test/loss__MIN","model.ln_type: mlp-pre - test/loss__MAX","model.ln_type: attn-pre-v - test/loss","model.ln_type: attn-pre-v - test/loss__MIN","model.ln_type: attn-pre-v - test/loss__MAX","model.ln_type: attn-pre-qk - test/loss","model.ln_type: attn-pre-qk - test/loss__MIN","model.ln_type: attn-pre-qk - test/loss__MAX","model.ln_type: attn-pre - test/loss","model.ln_type: attn-pre - test/loss__MIN","model.ln_type: attn-pre - test/loss__MAX","model.ln_type: off - test/loss","model.ln_type: off - test/loss__MIN","model.ln_type: off - test/loss__MAX"
"7189","0.05189891040259097","0.003288767133924084","0.18715306264194456","0.016479702014667884","0.0007295222741911049","0.04437664921580092","0.0007985933859111924","9.344475766628267e-8","0.0038986124165266596","23.26468214094626","17.05778560964128","28.945022350247772","0.006195070101222165","0.0000013398624055271615","0.03079772954170782","1.1382281648135477","0.0000010201308127815223","3.940818162440058"
"7190","0.048129537423522016","0.003257834894484405","0.16881697598559697","0.016368727957387173","0.0007110276724276351","0.04416036568389975","0.0007942917019516918","9.344923851433087e-8","0.003878212413120089","23.264223974246242","17.053899525805527","28.947619416195813","0.006102802696695725","0.0000013300885004018913","0.030337371679630982","1.1338875065303402","0.000001015776858040404","3.9279175916954445"
"7191","0.04446429309136288","0.0032272000724627476","0.15100130323361433","0.016262026400236076","0.0007086266588309633","0.04394376174213888","0.0007909074744236006","9.343014117951456e-8","0.0038604548245500733","23.260839688385698","17.050388505294446","28.943048025012843","0.006029345183433855","0.0000013204017455143963","0.029971214213420323","1.1295543404839394","0.0000010114530674102831","3.9150399601876393"
"7192","0.04231618738746089","0.0031968583280296845","0.14076880393580823","0.01615669102645068","0.0007079356439975675","0.043726934215634894","0.0007876935554457143","9.342076056768454e-8","0.0038450709990622534","23.25929834288493","17.04665028829722","28.94577476771455","0.005927691541568318","0.0000013108058300033909","0.029463845954178624","1.1252228636829815","0.0000010071389551432731","3.9021517871226212"
"7193","0.04217807955290721","0.0031668072314599673","0.140584215108366","0.016049636117417214","0.0006937720360993816","0.04350988329256442","0.0007848731125394233","9.341309712478729e-8","0.003831825739937632","23.25710875067743","17.04305356680338","28.942110947245972","0.005862120543909598","0.0000013012954404839655","0.029137130707000903","1.12090032830849","0.000001002855727778097","3.8892848004266596"
"7194","0.043062924890997015","0.003137043212738084","0.1455139074002846","0.015945561525638315","0.0006897759504585039","0.043292685223218094","0.0007828008492435312","9.339547103221168e-8","0.003820509679815388","23.254625681450264","17.03930590725927","28.942880269880625","0.0057624422072783","0.0000012918745174793288","0.0286395746746306","1.1165783969442673","9.98586644644105e-7","3.8764095011971107"
"7195","0.043356814594541354","0.0031075649813890587","0.14748817972064762","0.01584306930971644","0.0006892173737879972","0.04307534072988568","0.0007807180774130798","9.337966656549591e-8","0.0038109452283108278","23.25289840328496","17.035784464779844","28.941715901309692","0.005693041781362223","0.0000012825384797828636","0.02829369720349133","1.1122662956687308","9.94349534461287e-7","3.8635533819637753"
"7196","0.042244045873212094","0.0030783681337086884","0.1424266363268557","0.015739125647478033","0.00067709137000066","0.042857895457824945","0.0007789796774164113","9.338428827726218e-8","0.00380297918966586","23.250450525162215","17.031994742049548","28.940169423401052","0.005602902468544613","0.0000012732882152044749","0.027843990775460615","1.1079546309666686","9.901416926754178e-7","3.8506920760476664"
"7197","0.04024698492607711","0.003049451297539135","0.13293996179730647","0.01563732621183211","0.0006716027075712296","0.04264033191968122","0.0007777582389969057","9.334047262054334e-8","0.003796479874031632","23.248373835258196","17.028418413516334","28.940588496004928","0.005527973514010932","0.0000012641228749222982","0.0274704538718702","1.1036527104090623","9.85938890561589e-7","3.8378469371703128"
"7198","0.03826295722315397","0.0030208108865145155","0.12351569327330632","0.01553750297239232","0.0006721075212761575","0.04242267071868039","0.0007766246727681869","9.338428180460174e-8","0.0037913434380827176","23.246383314246486","17.02478912194718","28.938453014026692","0.00544686674653881","0.0000012550412561103066","0.027065992522961976","1.0993518702398763","9.817596031788105e-7","3.8249998587181"
"7199","0.0367677004163336","0.0029924452286992716","0.1165348313648461","0.015435962611507792","0.0006603382980559552","0.04220492873824402","0.0007757550053864537","9.330843823170834e-8","0.0037874740537057537","23.243902167241636","17.0209923552949","28.938608378414315","0.005368862127283734","0.0000012460439641239906","0.026676859437612336","1.0950599171682707","9.77604404488495e-7","3.8121660622034748"
"7200","0.03581094897686755","0.002964350164258109","0.11224704871887438","0.015336356936326965","0.0006547251243058209","0.04198712199720283","0.0007752517763510089","9.335961505597866e-8","0.0037847978541339037","23.242188342130312","17.017561873822228","28.937242889160828","0.005298025347063669","0.0000012371282792241319","0.02632367538973884","1.0907704484535903","9.734725061486302e-7","3.7993338922201354"
"7201","0.03513259724256528","0.0029365245325761904","0.10935034251486538","0.015238650748397687","0.0006552466173706521","0.04176929791787964","0.000774896685874319","9.328652777080129e-8","0.003783251391773305","23.23963356516602","17.013641675848035","28.936622861038607","0.005220766460364139","0.0000012282932831346865","0.025938397835681228","1.0864885941104003","9.693472718175761e-7","3.7865122596650975"
"7202","0.03430696446878272","0.002908965331268018","0.10571476177114889","0.015139347356298658","0.0006445470868450362","0.04155148801474241","0.0007746521326156961","9.329944533709221e-8","0.0037827802199334347","23.237765288825987","17.010259754435573","28.935690919734615","0.005151083066724878","0.0000012195410355843426","0.025590954160438995","1.0822107509842118","9.652622691917796e-7","3.7736951770825793"
"7203","0.0331143944802112","0.002881670473108561","0.10024245794864253","0.015041784816997453","0.0006394509619650933","0.0413337484635175","0.0007748144712936638","9.326814106601463e-8","0.0037833356294803","23.23555773489884","17.006339468761762","28.935157947596192","0.005081771974471631","0.0000012108667302449259","0.025245415527537854","1.077939210245582","9.611903726967198e-7","3.760886361149882"
"7204","0.031743522864661027","0.0028546348585712215","0.0938789230145385","0.014945593877335605","0.0006381871206123066","0.04111615665711909","0.0007750297794191447","9.324894797553404e-8","0.003784871039746401","23.233296938281335","17.00293295833144","28.933733594363794","0.005009221921652949","0.0000012022723417287067","0.024883571744014694","1.0736732116359902","9.571428709041122e-7","3.7480846971296646"
"7205","0.030535464646299314","0.0028278595488806227","0.08833131772865761","0.014848523119750748","0.0006296145638713","0.04089876808546372","0.0007754357224366909","9.326048305740728e-8","0.003787344487529252","23.231329198243287","16.999076142795957","28.933807006379705","0.00493991938701042","0.0000011937562116838349","0.024538004675104533","1.0694123370145427","9.531092878715366e-7","3.735289553628716"
"7206","0.02968268469643286","0.0028013395964853953","0.08456062806396293","0.0147529594728552","0.0006257393012658407","0.04068163387201293","0.0007761984850746578","9.321996623454271e-8","0.0037907079907449036","23.229142504606557","16.995552576227055","28.931993905572345","0.004878122185793279","0.0000011853177243114799","0.02423006537074111","1.0651581913403227","9.491007121554058e-7","3.7225035059985063"
"7207","0.02912920078347405","0.002775073538788917","0.08228452182521567","0.0146577581386717","0.0006209253012004625","0.04046483840368753","0.0007768281269076892","9.324731368607458e-8","0.0037949162376577777","23.22675037429455","16.991867771772924","28.932047380816236","0.004798196755928747","0.0000011769582687719917","0.023831332876008728","1.0609083104587556","9.451131962840387e-7","3.709722432052295"
"7208","0.02864359830768522","0.00274905886213886","0.08034509608084038","0.014562754592523422","0.0006144300217072741","0.04024840682469774","0.0007779301901532284","9.319320378278232e-8","0.0037999158747218094","23.225232010207694","16.98815381139927","28.93068070707982","0.0047477676477884435","0.000001168673325959808","0.023580117300430654","1.0566660463320507","9.411438370419837e-7","3.696952389511397"
"7209","0.028035527654746706","0.002723292799804796","0.07779171935096242","0.014469154203088369","0.0006123663599551218","0.040032386926293635","0.0007790681366932228","9.321664737952261e-8","0.0038056513619804454","23.22216300439421","16.98462887769018","28.930016844354917","0.004665201686708127","0.0000011604658026933869","0.023168244115410047","1.0524277384744163","9.372030756787279e-7","3.6841865743312647"
"7210","0.027344333574214764","0.002697772540717358","0.07482221426406935","0.014374963161727036","0.0006048160082828338","0.039816841517013916","0.0007804982890716929","9.316949610964261e-8","0.0038120682227339156","23.22100431658776","16.980822919462156","28.929492963381662","0.004613399130879136","0.0000011523328636616094","0.022910126444343207","1.0481972572837008","9.332708190155748e-7","3.6714325614334893"
"7211","0.026757337760415428","0.002672496905882734","0.07237274657958237","0.014281732502282592","0.0005996285016909525","0.03960177926314152","0.0008412712850119809","9.317159381899401e-8","0.0038191111260550536","23.218173451904157","16.977298199307707","28.927998836093582","0.004541454385724569","0.0000011442739219557962","0.02255138786326081","1.043970898931211","9.293658850995748e-7","3.658682564185082"
"7212","0.0263619175172508","0.002647461939334368","0.07087971178892674","0.0141895400714321","0.0005972629585294355","0.0393872343457443","0.012023927504677834","9.315142315547983e-8","0.056205691335336753","23.216199938687737","16.973562912594186","28.928220231306497","0.004482352440708113","0.0000011362880430585145","0.022256753867528695","1.039752230188482","9.254804572104707e-7","3.6459448655183158"
"7213","0.02603944224019329","0.002622667557335451","0.06975085899034046","0.014096961180125924","0.000590645883262108","0.03917324470641283","0.0011332254417181005","9.313208178396862e-8","0.003834832835805678","23.214352957829828","16.969936892956287","28.926069094580775","0.004420459449230801","0.0000011283756289185684","0.021948161982636327","1.035538127082062","9.216127645483924e-7","3.6332114054374274"
"7214","0.025588187823910213","0.0025981091297833246","0.06797881308176268","0.014005472237220673","0.0005872207810440367","0.038959841985239926","0.30612180988042315","9.313564759679969e-8","1.5266788319732587","23.211782684506876","16.966293475238647","28.926902875932942","0.0043596523713041995","0.0000011205363556612117","0.021645110509351636","1.031331456011582","9.177700369795238e-7","3.6204906401352686"
"7215","0.024941944647056246","0.0025737860709804093","0.06523213505965074","0.013913879640058366","0.0005810626083820097","0.038747051724983744","0.0009270436627410131","9.310388090410018e-8","0.003852347620282442","23.209790330629442","16.962627569493087","28.924092224384694","0.004302389442907907","0.0000011127680723039489","0.021359660504534646","1.0271299941152936","9.139480672045715e-7","3.6077746432380846"
"7216","0.02423538275991339","0.0025496950652276894","0.062182154679878324","0.013823033969126245","0.0005764643236196","0.0385349095850165","0.008799810499866074","9.311839486996458e-8","0.0400508056062881","23.20804735503809","16.958968682105706","28.925673119102612","0.004242094670399996","0.0000011050697317393992","0.021059085707383803","1.0229354542533566","9.101470319031532e-7","3.5950709882430036"
"7217","0.023647042295165698","0.0025258338600973964","0.059720288002321174","0.013732970703593911","0.0005736553699349929","0.03832342280932771","0.17888341227291885","9.307593631289516e-8","0.890460095138745","23.205019564741406","16.955366144351622","28.922039140346822","0.004189595830231717","0.0000010974425894852428","0.02079749833280468","1.018746727676427","9.063598271581425e-7","3.582372903881376"
