"Step","model.ln_type: attn-pre-v - train/loss","model.ln_type: attn-pre-v - train/loss__MIN","model.ln_type: attn-pre-v - train/loss__MAX","model.ln_type: attn-pre-v - train/spec_loss","model.ln_type: attn-pre-v - train/spec_loss__MIN","model.ln_type: attn-pre-v - train/spec_loss__MAX"
"5621","0.00002807708591348046","4.6402220732488786e-8","0.00014002884563524276","5.324474323543933","4.800244912132124","6.805247956966627"
"5622","0.000027826088448534847","4.637294281906179e-8","0.0001387753727613017","5.324328218575355","4.800225260071473","6.803796791520864"
"5623","0.00002757659821241987","4.638640049847709e-8","0.000137529379571788","5.324184817911473","4.8002053495050445","6.802337541941693"
"5624","0.000027328620447519825","4.644009976573216e-8","0.00013629089517053217","5.3240366080256605","4.800185167728667","6.800870272406626"
"5625","0.000027082142085532724","4.641043460651417e-8","0.00013505997776519507","5.323891733010268","4.800164742180346","6.799395111105989"
"5626","0.000026837218839403932","4.6416023025130926e-8","0.00013383678742684424","5.323748621600197","4.8001440411386405","6.797912021300099"
"5627","0.000026593824647846985","4.647223406095691e-8","0.00013262117863632739","5.323601241050438","4.800123086207286","6.796421157045712"
"5628","0.00002635196156504094","4.645854900786617e-8","0.00013141328236088157","5.323457248944256","4.800101869412628","6.794922546710216"
"5629","0.000026111655670035817","4.6447151902384576e-8","0.0001302131568081677","5.323313717975276","4.80008039643613","6.793416263293429"
"5630","0.00002587290885855964","4.649138674039932e-8","0.0001290207583224401","5.323167412355167","4.800058655681514","6.791902364698368"
"5631","0.00002563572352585197","4.650146578910608e-8","0.00012783618876710534","5.3230252587287","4.800036670943702","6.790380967854469"
"5632","0.00002540010108376123","4.648460460998649e-8","0.00012665944814216346","5.322882166894738","4.800014431369621","6.788852105747884"
"5633","0.00002516605730775723","4.6505121531481564e-8","0.00012549055099952966","5.322737193617866","4.799991937163623","6.787315836419981"
"5634","0.000024933594068698995","4.652898155654839e-8","0.00012432954099494964","5.322595820096392","4.799969188380434","6.785772258300465"
"5635","0.000024702713184865387","4.652169494079317e-8","0.00012317646178416908","5.322452660670939","4.7999461904848335","6.784221356690503"
"5636","0.00002447341329840924","4.6520160168483926e-8","0.00012203126971144229","5.322309325263246","4.799922940685648","6.782663274444434"
"5637","0.000024245704658198974","4.6539501141751316e-8","0.00012089400115655735","5.32216892604019","4.799899446660394","6.781098112342255"
"5638","0.00002401957663451526","4.654843266393982e-8","0.00011976463429164141","5.322026109201786","4.7998756908853695","6.779525896278368"
"5639","0.00002379503997431698","4.654244989410472e-8","0.0001186432273243554","5.321884747209354","4.799851696344195","6.777946626258642"
"5640","0.000023572103766156262","4.654555851857367e-8","0.00011752980208257213","5.321744889919499","4.799827453459013","6.7763604419618"
"5641","0.000023350762096185917","4.655714391788024e-8","0.00011642432946246117","5.321602508901699","4.79980296017028","6.774767407693151"
"5642","0.000023131012675747797","4.655876395531777e-8","0.00011532681673998013","5.321463399203912","4.799778226616973","6.773167613300477"
"5643","0.000022912857178880586","4.655153773569509e-8","0.00011423727119108662","5.321323140489084","4.799753260337876","6.7715610276377145"
"5644","0.000022696300037239324","4.655047902701881e-8","0.00011315570009173825","5.321182784482168","4.799728040226519","6.769947792147523"
"5645","0.000022481332987212","4.6558167099419734e-8","0.00011208205978618935","5.321044720849089","4.799702582086076","6.768327977702064"
"5646","0.000022267974307510487","4.65639544700025e-8","0.0001110164521378465","5.320904573500739","4.799676880952842","6.766701655570634"
"5647","0.000022056195052044815","4.6561655864252316e-8","0.00010995873890351504","5.320767071842025","4.799650953153077","6.765068829843617"
"5648","0.000021846026640304218","4.655562690913939e-8","0.00010890907287830487","5.320628724405322","4.7996247817800475","6.763429619834737"
"5649","0.000021637441408728365","4.655312224599584e-8","0.0001078673085430637","5.3204908505380315","4.7995983781112885","6.761784159530134"
"5650","0.000021430446943782043","4.655591823166105e-8","0.0001068334822775796","5.320354312507641","4.799571735225965","6.760132363939904"
"5651","0.000021225045686890097","4.6561567046410346e-8","0.00010580760863376781","5.320216891718518","4.799544855671928","6.758474454160832"
"5652","0.000021021236251783647","4.657058383372714e-8","0.00010478968033567071","5.320081162213556","4.7995177454777505","6.756810383458406"
"5653","0.000020819009216666017","4.659437635723407e-8","0.00010377963917562738","5.319945394926256","4.79949041948412","6.755140261790712"
"5654","0.000020618378048453678","4.667099418043108e-8","0.00010277751425746828","5.319808659356712","4.799462848180675","6.753464172603619"
"5655","0.000020419358946810462","4.691080945917747e-8","0.00010178327647736296","5.319676820261488","4.7994350482145025","6.751782126003841"
"5656","0.000020221999356806464","4.758743799015974e-8","0.00010079688945552334","5.319535892128341","4.799407025292398","6.750094199426641"
"5657","0.00002002638329301476","4.9070123964156664e-8","0.00009981840412365273","5.3194102792130264","4.799378774568953","6.748400499101199"
"5658","0.000019832278108822266","5.0312110033701174e-8","0.00009884770406642929","5.3192679947206205","4.799350305102299","6.746701131902855"
"5659","0.00001963906833850615","4.81924935513689e-8","0.00009788483293959871","5.319144358968069","4.799321607903656","6.744996112796859"
"5660","0.000019447683538942328","4.7402881619973414e-8","0.00009692974708741531","5.319023243131071","4.7992926915744425","6.743285462835851"
"5661","0.00001925825392419256","4.864531888415513e-8","0.00009598239557817578","5.318894557045694","4.799263552965599","6.741569300156346"
"5662","0.000019069674896599052","4.635325723256756e-8","0.00009504282206762582","5.318763152634762","4.799234195948671","6.739847667970592"
"5663","0.000018883465757824068","4.814509324546634e-8","0.00009411100472789258","5.318635306431983","4.799204620990171","6.738120649776564"
"5664","0.00001869806617733616","4.629940164591062e-8","0.0000931868635234423","5.318502067782752","4.799174835174864","6.736388323673864"
"5665","0.000018514792372315015","4.7448168061237084e-8","0.00009227034752257168","5.318362542011762","4.799144840783757","6.7346507219927805"
"5666","0.000018332615182004018","4.638022943481701e-8","0.00009136152220889926","5.318232279283413","4.799114621524778","6.732907846111953"
"5667","0.000018152283891481603","4.694395983051436e-8","0.00009046028571901843","5.318110175980754","4.799084187806995","6.7311599040964545"
"5668","0.00001797322081387165","4.627273852975122e-8","0.00008956661622505635","5.317982357835367","4.799053545702773","6.729406881683811"
"5669","0.000017795878896009754","4.660973473846752e-8","0.00008868053555488586","5.317849163823439","4.799022696753538","6.7276488952499625"
"5670","0.000017619891290365787","4.620077831418712e-8","0.00008780196367297322","5.317723380680074","4.798991642975014","6.725885940429673"
"5671","0.00001744550136493217","4.6313637369621574e-8","0.0000869308496476151","5.317602810235091","4.798960385914261","6.724118090182463"
"5672","0.000017272547466973265","4.609658077470158e-8","0.00008606723713455722","5.317476305323329","4.798928929561518","6.722345460238992"
"5673","0.000017101126064744677","4.614832604943331e-8","0.00008521100971847773","5.317344055248279","4.798897263326866","6.720568119399553"
"5674","0.000016931137886899704","4.597990255206241e-8","0.00008436216012341902","5.317217269581487","4.798865389283278","6.718786063862727"
"5675","0.0000167626755633421","4.6032763378889285e-8","0.00008352071017725393","5.317097701714957","4.798833330432158","6.7169993850499825"
"5676","0.0000165956420097757","4.5930608649769056e-8","0.00008268655074061826","5.316977327047076","4.798801071032212","6.7152081429381205"
"5677","0.00001643008681000424","4.595065306034485e-8","0.00008185965270968154","5.316852866717677","4.7987686105326155","6.713412456150497"
"5678","0.000016265976139351324","4.590924262970475e-8","0.000081040030636359","5.3167285463656615","4.798735948401513","6.711612324277527"
"5679","0.000016103311585879966","4.590897972889252e-8","0.00008022758993320167","5.316607858972116","4.7987030895773755","6.709807832594639"
"5680","0.000015942084335307527","4.592040170336986e-8","0.0000794223160482943","5.316487346089509","4.798670046475961","6.707999001343775"
"5681","0.000015782274982001354","4.5904751999614746e-8","0.000078624150773976","5.316364600133385","4.798636817844521","6.706186022618418"
"5682","0.000015623897602523585","4.595441183141702e-8","0.0000778330722823739","5.316244597976178","4.79860338722096","6.704368855443731"
"5683","0.000015466918659967634","4.591614555238266e-8","0.0000770490660215728","5.316128162487729","4.798569782300092","6.702547486100097"
"5684","0.000015311366717440932","4.6013063581540337e-8","0.00007627205195603892","5.316010668439875","4.798535989138684","6.7007221108207045"
"5685","0.000015157174040325572","4.5950127258720386e-8","0.00007550198643002659","5.315890642307846","4.79850201571405","6.698892783515061"
"5686","0.000015004407647722928","4.6077069271177606e-8","0.00007473885489162058","5.315771082535285","4.798467863953005","6.697059520084382"
"5687","0.00001485297635213101","4.60034499383255e-8","0.00007398259185720235","5.315655353060743","4.798433523484154","6.695222367262548"
"5688","0.000014702959706625052","4.614890869447663e-8","0.00007323317549889907","5.315541808904589","4.798399006549216","6.693381450496282"
"5689","0.000014554256593157788","4.605902503840298e-8","0.00007249055488500744","5.3154283130975175","4.798364318984098","6.691536722837168"
"5690","0.000014406959551394038","4.6225427041690637e-8","0.000071754700911697","5.315314248561656","4.7983294409973904","6.689688366517899"
"5691","0.000014260951886058137","4.6130420372492154e-8","0.00007102554809534922","5.315200025790876","4.798294390505664","6.687836380836559"
"5692","0.000014116318604351364","4.628632055414528e-8","0.00007030300912447274","5.315087796820647","4.798259187227303","6.685980862984793"
"5693","0.000013972973550124834","4.621152527306549e-8","0.00006958713493077084","5.314977817957822","4.798223799650268","6.684121832540922"
"5694","0.00001383098637646185","4.634151196114544e-8","0.00006887783820275217","5.314868931138356","4.798188255946166","6.682259404059339"
"5695","0.000013690271330091264","4.629135119671446e-8","0.00006817507528467104","5.314758964056308","4.7981525405534065","6.68039350640925"
"5696","0.00001355088906933588","4.638626904807097e-8","0.0000674788243486546","5.314648781456436","4.798116660116686","6.678524379447483"
"5697","0.000013412768583975777","4.6373138218314125e-8","0.00006678898353129625","5.314541256028464","4.798080613247251","6.67665190155473"
"5698","0.000013275941996226947","4.6419813770626206e-8","0.00006610554555663839","5.314434794718449","4.798044406769602","6.674776354939306"
"5699","0.000013140380468712465","4.6447716783859505e-8","0.00006542844494106248","5.314328235774939","4.79800803666399","6.672897607857938"
"5700","0.000013006078594202109","4.645164253247458e-8","0.00006475765985669568","5.314222864032184","4.797971520870356","6.671015796524308"
"5701","0.000012873047857198117","4.6503661366159577e-8","0.00006409317575162277","5.314120264967254","4.797934837714485","6.669130907474983"
"5702","0.00001274124047938585","4.648871509971286e-8","0.00006343486893456429","5.3140161623497635","4.79789800845524","6.667243089432952"
"5703","0.000012610679995361807","4.6538943365703744e-8","0.00006278272485360503","5.313912193737666","4.797861021266973","6.6653524600847405"
"5704","0.000012481345012815837","4.6532957043154966e-8","0.00006213675806066021","5.3138099897190205","4.797823893183811","6.663458862898878"
"5705","0.000012353229538319965","4.6564533562332144e-8","0.0000614968448644504","5.3137121848154525","4.7977866165485725","6.661562528292122"
"5706","0.0000122263260884381","4.659269237095032e-8","0.000060862988902954385","5.3136109652422565","4.79774918831433","6.6596634080245"
"5707","0.000012100621398047905","4.6631168260091727e-8","0.000060235110140638426","5.313513082137196","4.7977116204552575","6.657761662077494"
"5708","0.000011976127586166286","4.6766082562044176e-8","0.00005961318311165087","5.313411821736575","4.7976739079187265","6.655857268124042"
"5709","0.000011852837141645978","4.7010935588787106e-8","0.000058997156884288415","5.313321074796662","4.79763605517377","6.653950364605084"
"5710","0.000011730778678042952","4.755240468057309e-8","0.00005838698780280538","5.313218875259454","4.7975980612936695","6.652040884115168"
"5711","0.000011609890777464215","4.813808729409175e-8","0.000057782621297519654","5.313132421247678","4.797559919327457","6.650129004417725"
"5712","0.000011489972028755346","4.777188067350835e-8","0.00005718404645449482","5.313036823252718","4.797521664528904","6.64821470438443"
"5713","0.000011371040227459161","4.660828523128657e-8","0.000056591197790112346","5.312942187341553","4.797483229950658","6.646298032009401"
