"Step","model.ln_type: pre - train/spec_loss","model.ln_type: pre - train/spec_loss__MIN","model.ln_type: pre - train/spec_loss__MAX","model.ln_type: pre - train/loss","model.ln_type: pre - train/loss__MIN","model.ln_type: pre - train/loss__MAX","model.ln_type: attn-pre - train/spec_loss","model.ln_type: attn-pre - train/spec_loss__MIN","model.ln_type: attn-pre - train/spec_loss__MAX","model.ln_type: attn-pre - train/loss","model.ln_type: attn-pre - train/loss__MIN","model.ln_type: attn-pre - train/loss__MAX","model.ln_type: mlp-pre - train/spec_loss","model.ln_type: mlp-pre - train/spec_loss__MIN","model.ln_type: mlp-pre - train/spec_loss__MAX","model.ln_type: mlp-pre - train/loss","model.ln_type: mlp-pre - train/loss__MIN","model.ln_type: mlp-pre - train/loss__MAX"
"375","4.779826312748618","4.761000803035732","4.811367312291693","0.0016669862205162644","0.0016120804939419031","0.0016873510321602225","4.581097327429392","4.571470159995467","4.5972499727789415","0.001256167667452246","0.0008281089249067008","0.0021886432077735662","4.086783271351729","4.067290500011525","4.129917842658311","0.0015481620328500866","0.0013409077655524015","0.0017208047211170197"
"376","4.780246814306901","4.761455793963962","4.811934310558583","0.001649059890769422","0.001594675937667489","0.0016690506599843502","4.581106863631069","4.571435012942212","4.597322273522226","0.0012500906828790902","0.0008191383094526827","0.002186161233112216","4.0854345029443415","4.065657943748004","4.1288373000515195","0.0015289839589968323","0.0013244968140497804","0.0016989638097584248"
"377","4.78066866340648","4.761804812365244","4.812503158188095","0.0016313293250277638","0.0015774630010128021","0.0016510821878910065","4.581115814282153","4.571399864134845","4.5973999337567575","0.0012441363069228828","0.0008102659485302866","0.0021840971894562244","4.084082568004088","4.06401940152093","4.127754343693933","0.0015100538497790695","0.0013082872610539198","0.001677410677075386"
"378","4.781091870082606","4.762142555747355","4.813073855541506","0.0016137920785695315","0.0015604384243488312","0.001633420935831964","4.5811248366753565","4.571364714191332","4.597482135827445","0.0012382835382595658","0.0008014912600629032","0.0021824724972248077","4.08272752429976","4.062374819700738","4.1266689711191","0.0014913684222847222","0.0012922766618430614","0.0016561417141929269"
"379","4.7815164428079004","4.762481422525233","4.813646418657347","0.0015964461723342537","0.0015436009271070361","0.001615951769053936","4.581134030839624","4.571329576509633","4.597566005127377","0.0012325018760748208","0.0007928129052743316","0.002181260148063302","4.081369325189305","4.060724224350337","4.125581283197617","0.0014729243703186512","0.0012764630373567343","0.001635153079405427"
"380","4.781942374954655","4.762821406733387","4.814220836745681","0.0015792894177138806","0.001526948413811624","0.001598672359250486","4.581142982052851","4.571294449616061","4.597647584047996","0.0012267367797903716","0.0007842295453883708","0.0021802985575050116","4.080008079086331","4.059067569203162","4.124491238663408","0.0014547184342518448","0.0012608433607965708","0.0016144417459145188"
"381","4.782369675237159","4.76316253417929","4.8147971062840895","0.0015623199520632624","0.0015104783233255148","0.0015815810766071081","4.581151161936154","4.571259350307398","4.59772304429898","0.0012209600885398687","0.0007757405401207507","0.0021794671192765236","4.078643588774536","4.057404869295894","4.123398856058416","0.0014367469353601336","0.001245414838194847","0.0015940030571073294"
"382","4.7827983529296585","4.763504805033401","4.815375270400113","0.0015455352608114482","0.001494188909418881","0.0015646751271560788","4.581158056431911","4.571224259848633","4.59778980668909","0.0012152099399827421","0.0007673446089029312","0.0021788477897644043","4.077276239628154","4.055736102001218","4.122304201009153","0.0014190070331096649","0.0012301757233217359","0.0015738342190161347"
"383","4.783228402926148","4.763848214902421","4.815955288135296","0.0015289335511624812","0.0014780783094465733","0.0015479527646675706","4.581163281277384","4.571189182891336","4.597847211570993","0.0012094766716472805","0.0007590409368276596","0.002178339986130595","4.075905399643689","4.054061295049791","4.121207282287915","0.0014014951884746552","0.0012151232222095132","0.0015539308078587055"
"384","4.783659837508742","4.764192766987295","4.8165371896161755","0.001512512774206698","0.0014621441951021552","0.0015314121264964342","4.581166875092592","4.571154093539318","4.597896595944769","0.0012037050910294056","0.0007508283015340567","0.0021777490619570017","4.074532195803862","4.0523803950513155","4.120108067611298","0.0013842088403180242","0.0012002551229670644","0.0015342911938205361"
"385","4.784092663157624","4.764538482417863","4.8171209851014245","0.0014962708111852408","0.0014463847037404776","0.0015150508843362331","4.58116938065451","4.571119007147433","4.597940745445879","0.0011978245805948974","0.0007427056552842259","0.0021767979487776756","4.073154627398085","4.0506934163905335","4.119006640441943","0.0013671440770849585","0.001185569097287953","0.0015149086248129606"
"386","4.784526883765365","4.764885384862598","4.817706672654594","0.0014802060090005399","0.0014307982055470347","0.0014988674083724618","4.5811714119080635","4.571083904795158","4.597982859135216","0.0011918322765268386","0.0007346718921326101","0.0021755043417215347","4.071776347180417","4.0490003423655265","4.117902999863993","0.0013502991059795022","0.0011710624676197767","0.001495787058956921"
"387","4.784962492464769","4.765233440572907","4.818294243466045","0.0014643159229308367","0.0014153822558000684","0.0014828592538833618","4.581173343644204","4.571048785527703","4.598025440341753","0.001185754651669413","0.000726726371794939","0.0021740118972957134","4.070390719434884","4.0473011628545","4.1167971436357975","0.0013336695730686188","0.0011567334877327085","0.0014769145054742694"
"388","4.785399504432194","4.765582673344593","4.818883730109383","0.0014485988300293683","0.001400135224685073","0.001467024558223784","4.5811752352139345","4.5710136623834945","4.59806940340441","0.001179612975101918","0.0007188680465333164","0.0021724023390561342","4.069010172696205","4.045595900134706","4.1156891325946185","0.0013172586681321264","0.0011425797129049897","0.0014583198353648186"
"389","4.7858379279386885","4.765933106172832","4.819475117981827","0.0014330527745187282","0.0013850551331415772","0.001451361458748579","4.581176648836117","4.570978536378385","4.598113762751252","0.0011733843013644219","0.0007110957521945238","0.002170549239963293","4.067611681737917","4.04388449611717","4.114578965624338","0.0013010646682232619","0.0011285990476608276","0.0014400050276890397"
"390","4.786277759418087","4.766284730997064","4.820068411189457","0.001417676080018282","0.001370140234939754","0.0014358687913045287","4.581176601891188","4.570943417163185","4.598155956584139","0.0011670129024423659","0.0007034085574559867","0.0021682074293494225","4.066240591146978","4.042166997676285","4.113466662964217","0.0012851294130086898","0.0011147891636937857","0.001422190573066473"
"391","4.7867190009788345","4.766637546709875","4.8206636295739385","0.0014024665812030434","0.0013553883181884885","0.0014205432962626219","4.581173996314584","4.570908296081812","4.5981927108065515","0.0011604831437580288","0.0006958055892027915","0.002165309153497219","4.064814403469557","4.040443345309117","4.112352233189453","0.0012695443350821734","0.001101147965528071","0.0014053445775061846"
"392","4.787161665892827","4.766991572538782","4.821260769974516","0.0013874227879568934","0.0013407985679805279","0.0014053841587156057","4.581168015695068","4.570873182704096","4.598221103470452","0.0011538135702721774","0.0006882857996970415","0.0021619133185595274","4.063516198130685","4.038713588938773","4.111235755346227","0.001254824991337955","0.0010876735905185342","0.0013920560013502836"
"393","4.787605754200891","4.767346821522786","4.821859830994943","0.0013725423952564598","0.0013263679575175047","0.0013903890503570437","4.581158250766851","4.570838071318161","4.598239519484108","0.0011470281518995763","0.0006808483158238232","0.0021581139881163836","4.0620686094504626","4.036977649532721","4.110117193300369","0.001242735655978322","0.001074363593943417","0.001391156343743205"
"394","4.7880512686942565","4.767703287580558","4.822460822684913","0.0013578238198533655","0.0013120953226462007","0.0013755559921264648","4.581144849711727","4.57080296226589","4.598248166299072","0.001140133640728891","0.0006734923808835447","0.0021539346780627966","4.06133788942921","4.035235638005921","4.108996573005151","0.0012412705924361943","0.0010612162295728922","0.0014426280977204442"
"395","4.788498216544288","4.768060970645817","4.823063742341027","0.0013432653853669763","0.0012979788007214665","0.0013608839362859726","4.581128561207641","4.570767860396611","4.598248899426356","0.001133127068169415","0.0006662168889306486","0.002149350242689252","4.060680776350722","4.033487329194521","4.107873907675651","0.001282660267315805","0.0010482294019311666","0.0017076332587748766"
"396","4.788946595884194","4.768419907338708","4.823668616029866","0.0013288652058690785","0.0012840168783441186","0.0013463703216984868","4.581110402825513","4.5707327616840745","4.598244654586463","0.001126004522666335","0.0006590211414732039","0.002144344849511981","4.064830526169674","4.0317331360609545","4.106749259611183","0.0015946619445458055","0.0010354010155424476","0.003324968507513404"
"397","4.789396424799003","4.768780082045485","4.824275437055555","0.0013146214187145233","0.0012702071107923985","0.0013320138677954674","4.581091266398021","4.570697675211029","4.598238450299339","0.0011187548749148845","0.0006519039743579924","0.0021388528402894735","4.063085593922809","4.029972260025431","4.105622657834266","0.005662911664694547","0.0010227292077615857","0.023722823709249496"
"398","4.789847702104532","4.7691415122490834","4.824884208434606","0.0013005326502025128","0.001256548915989697","0.0013178124791011214","4.581071826337434","4.570662581293935","4.598232554304613","0.0011113705695606768","0.0006448646308854222","0.002132810652256012","4.057163278128995","4.02820621492732","4.104494089060538","0.007592161535285413","0.0010102121159434319","0.033424969762563705"
"399","4.790300418733601","4.769504197133108","4.825494916396656","0.0012865965953096747","0.0012430392671376467","0.0013037646422162652","4.581052335178917","4.57062750228817","4.59822788342018","0.001103854551911354","0.0006379022961482406","0.002126217819750309","4.055434577875432","4.026432029096868","4.103363567031497","0.0015049779089167715","0.0009978481102734804","0.003044248092919588"
"400","4.790754602499082","4.769868160798837","4.826107603329495","0.001272812089882791","0.0012296775821596384","0.0012898687273263931","4.5810325287652365","4.570592413379475","4.598223959376523","0.001096220768522471","0.0006310160970315337","0.002119132550433278","4.056925191077626","4.0246555605557255","4.102231146711476","0.001396518829278648","0.0009856343967840075","0.002556457417085767"
"401","4.791210240903195","4.770233385762408","4.826722259639746","0.0012591773411259055","0.001216461998410523","0.001276122871786356","4.581011909114104","4.5705573268111275","4.598219261849728","0.001088486146181822","0.0006242052186280489","0.0021116153802722692","4.057445162837807","4.0228650403312525","4.1010968253005435","0.0022878631600178776","0.0009735699859447777","0.007067003287374973"
"402","4.791667340119778","4.7705998901202635","4.827338885986421","0.0012456905795261263","0.0012033904204145074","0.0012625259114429355","4.580989957999309","4.570522236069003","4.5982119206141245","0.0010806506033986807","0.0006174688460305333","0.002103643724694848","4.054383900729402","4.0210846780481955","4.099960654030124","0.0032746396376751364","0.0009616527822799981","0.01205403357744217"
"403","4.792125919232816","4.770967689716062","4.827957481607729","0.001232350221835077","0.0011904616840183735","0.0012490752851590514","4.58096622752095","4.570487150872648","4.598200448423911","0.001072712370660156","0.0006108059897087514","0.002095194533467293","4.051272559095047","4.019264009331609","4.098822661123074","0.00210656994022429","0.0009498808067291975","0.006266169715672731"
"404","4.792585964352386","4.771336771285909","4.828578068431059","0.0012191547313705087","0.0011776741594076157","0.0012357700616121292","4.580940565989208","4.5704520580799874","4.598184282003125","0.0010646806564182042","0.0006042158929631114","0.002086297608911991","4.048812405105057","4.017512518332248","4.0976828468729485","0.0016880787326954306","0.0009382526041008532","0.004225501790642738"
