"Step","model.ln_type: pre - train/spec_accuracy","model.ln_type: pre - train/spec_accuracy__MIN","model.ln_type: pre - train/spec_accuracy__MAX","model.ln_type: pre - train/accuracy","model.ln_type: pre - train/accuracy__MIN","model.ln_type: pre - train/accuracy__MAX","model.ln_type: attn-pre - train/spec_accuracy","model.ln_type: attn-pre - train/spec_accuracy__MIN","model.ln_type: attn-pre - train/spec_accuracy__MAX","model.ln_type: attn-pre - train/accuracy","model.ln_type: attn-pre - train/accuracy__MIN","model.ln_type: attn-pre - train/accuracy__MAX","model.ln_type: mlp-pre - train/spec_accuracy","model.ln_type: mlp-pre - train/spec_accuracy__MIN","model.ln_type: mlp-pre - train/spec_accuracy__MAX","model.ln_type: mlp-pre - train/accuracy","model.ln_type: mlp-pre - train/accuracy__MIN","model.ln_type: mlp-pre - train/accuracy__MAX"
"244","0.01357347909361124","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030122682452201843","0.027669014409184456","0.03419472649693489","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3342730164527893","0.27564603090286255","0.3855389952659607","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"245","0.01357347909361124","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030122682452201843","0.027669014409184456","0.03419472649693489","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3356303691864014","0.2772122025489807","0.3873662054538727","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"246","0.01357347909361124","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030122682452201843","0.027669014409184456","0.03419472649693489","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3372487485408783","0.2787783741950989","0.38893237709999084","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"247","0.01352127343416214","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03027929961681366","0.027669014409184456","0.03393369913101196","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.33808404207229614","0.2798224985599518","0.3897154629230499","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"248","0.01352127343416214","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0301748875528574","0.027669014409184456","0.03367266803979874","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3397024154663086","0.2808665931224823","0.3920647203922272","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"249","0.01352127343416214","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030174887925386428","0.027669014409184456","0.03367266803979874","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.34126858711242675","0.2816496789455414","0.39389193058013916","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"250","0.01352127343416214","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030174887925386428","0.027669014409184456","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.34293917417526243","0.28217175602912903","0.3962411880493164","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"251","0.01346906777471304","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030227093398571013","0.027669014409184456","0.03341164067387581","0.9997911334037781","0.9994779229164124","0.9999999403953552","0.3447141647338867","0.28321585059165955","0.39937353134155273","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"252","0.01346906777471304","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030227093398571013","0.027669014409184456","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3460715115070343","0.2847820222377777","0.40224483609199524","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"253","0.01346906777471304","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030122682452201843","0.027669014409184456","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3476376712322235","0.2863481938838959","0.40407201647758484","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"254","0.01346906777471304","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030227093398571013","0.027669014409184456","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.34915164709091184","0.2868702709674835","0.40616026520729065","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"255","0.013364656269550324","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030070476606488226","0.02714695781469345","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.35071781277656555","0.2886974513530731","0.40720435976982117","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"256","0.013416861928999425","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030070476606488226","0.02714695781469345","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3520751655101776","0.29000261425971985","0.4077264368534088","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"257","0.013312450610101223","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03017488829791546","0.02714695781469345","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3534847140312195","0.29078570008277893","0.4111197888851166","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"258","0.013312450610101223","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030331505089998247","0.02714695781469345","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.35484206676483154","0.2923518419265747","0.4121639132499695","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"259","0.013312450610101223","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03038371093571186","0.027407987043261528","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.35661705732345583","0.29391801357269287","0.4134690463542938","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"260","0.013260244950652122","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030331505089998247","0.02714695781469345","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3577133774757385","0.2952231764793396","0.415035218000412","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"261","0.013260244950652122","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03048812225461006","0.027407987043261528","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3594883680343628","0.29652830958366394","0.4171234369277954","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"262","0.013312450610101223","0.012007308192551136","0.015400677919387817","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030435916036367416","0.026624901220202446","0.03367266803979874","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3609501302242279","0.2978334426879883","0.4197337329387665","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"263","0.013312450610101223","0.012007308192551136","0.015400677919387817","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030488121509552","0.02714695781469345","0.03367266803979874","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3619942367076874","0.29939961433410645","0.4207778573036194","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"264","0.013312450610101223","0.012007308192551136","0.015400677919387817","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030331504717469215","0.026885930448770523","0.03367266803979874","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3636126220226288","0.3007047772407532","0.42234402894973755","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"265","0.013364656269550324","0.012007308192551136","0.015400677919387817","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030227093771100045","0.026885930448770523","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3649177610874176","0.3025319576263428","0.42417120933532715","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"266","0.013364656269550324","0.012007308192551136","0.015400677919387817","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030331505089998247","0.02714695781469345","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3667971730232239","0.3046202063560486","0.4267815053462982","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"267","0.013312450610101223","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030227094143629073","0.02714695781469345","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.36836333870887755","0.3056643009185791","0.4283476769924164","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"268","0.013312450610101223","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030331505089998247","0.02714695781469345","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.36972069144248965","0.306708425283432","0.43017488718032837","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"269","0.013312450610101223","0.012007308192551136","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.0303837101906538","0.02714695781469345","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.37196552753448486","0.30879664421081543","0.43200206756591797","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"270","0.013208039291203021","0.011485251598060131","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030227093771100045","0.02714695781469345","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3737927258014679","0.31010177731513977","0.4351344108581543","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"271","0.013208039291203021","0.011485251598060131","0.015139649622142315","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03027929924428463","0.02714695781469345","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3754111111164093","0.3114069402217865","0.4369616210460663","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"272","0.013155833631753922","0.011485251598060131","0.014878621324896812","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030227093771100045","0.02714695781469345","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.37723830342292786","0.3134951591491699","0.43931087851524353","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"273","0.013103627972304821","0.011485251598060131","0.014878621324896812","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030331505089998247","0.02714695781469345","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.37885668873786926","0.31375619769096375","0.4408770501613617","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"274","0.013051422126591206","0.011485251598060131","0.014878621324896812","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.03038371056318283","0.02714695781469345","0.03315061330795288","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.3808927059173584","0.314278244972229","0.44427040219306946","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"275","0.013051422126591206","0.011485251598060131","0.014878621324896812","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030383711308240892","0.027407987043261528","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.382250052690506","0.3163664638996124","0.4455755650997162","0.9999999403953552","0.9999999403953552","0.9999999403953552"
"276","0.013103627786040305","0.011485251598060131","0.014878621324896812","0.9999999403953552","0.9999999403953552","0.9999999403953552","0.030488121882081033","0.02714695781469345","0.03341164067387581","0.9998433351516723","0.9994779229164124","0.9999999403953552","0.384077250957489","0.3171495497226715","0.4468806982040405","0.9999999403953552","0.9999999403953552","0.9999999403953552"
